id,iteracion,split,recording,Hallazgo,species,sugerencia,begin_time_s,end_time_s,low_freq_hz,high_freq_hz,score,pasa,fecha
val|missing|20240207_064511|lw/cs|11.381|8604,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240207_064511.wav,missing,lw/cs,,11.381268501281738,11.639730453491213,8603.754535053973,10978.553333355105,0.6994,si,2026-09-17T01:39:19
train|missing|20240207_063907|lw/cs|2.045|7258,1,train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240207_063907.wav,missing,lw/cs,,2.0453872680664062,2.279183387756348,7257.888371348344,9898.001601647273,0.698,duda,2026-09-17T01:39:37
test|missing|20240611_071211|lw/cs|22.933|6660,1,test,/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_071211.wav,missing,lw/cs,,22.933000564575195,23.475669860839844,6659.723307235794,8639.0016789097,0.6966,si,2026-09-17T01:39:46
test|missing|20240405_065156|lw/cs|28.737|8138,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065156.wav,missing,lw/cs,,28.73651695251465,29.10633850097656,8137.615639855835,10557.720238414087,0.6966,si,2026-09-17T01:39:47
val|missing|20240219_080515|lw/cs|3.934|7733,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240219_080515.wav,missing,lw/cs,,3.9335029125213614,4.289666175842285,7732.589663898103,9405.569858544231,0.6963,si,2026-09-17T01:39:50
test|missing|20240405_065156|lw/cs|8.4|7838,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065156.wav,missing,lw/cs,,8.39980411529541,8.747714042663574,7837.699350583332,9278.75519925497,0.6962,si,2026-09-17T01:39:52
val|missing|20240219_080108|lw/cs|44.688|7173,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240219_080108.wav,missing,lw/cs,,44.68822479248047,45.18626022338867,7173.11661865919,9424.366623673804,0.6945,si,2026-09-17T01:40:00
val|missing|20240621_151709|lw/cs|10.633|9165,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240621_151709.wav,missing,lw/cs,,10.63328742980957,11.218570709228516,9164.62553388621,10981.686652301178,0.6943,duda,2026-09-17T01:40:04
test|missing|20240119_160049|lw/cs|10.994|7373,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240119_160049.wav,missing,lw/cs,,10.993528366088867,11.281518936157228,7373.142034511871,8916.1769266228,0.6934,si,2026-09-17T01:40:07
train|missing|20240528_081940|lw/cs|24.09|7654,1,train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240528_081940.wav,missing,lw/cs,,24.08956527709961,24.468425750732425,7654.471911178687,10106.380604842878,0.6934,si,2026-09-17T01:40:08
test|missing|20240429_104638|lw/cs|15.248|6828,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240429_104638.wav,missing,lw/cs,,15.2484712600708,15.728551864624023,6827.84980015884,9141.686638502202,0.6916,duda,2026-09-17T01:40:11
test|missing|20240417_072715|lw/cs|26.611|8844,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072715.wav,missing,lw/cs,,26.61142921447754,26.999969482421875,8844.460590314446,10434.539566932172,0.6905,si,2026-09-17T01:40:15
test|missing|20240417_072715|lw/cs|17.192|8296,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072715.wav,missing,lw/cs,,17.192092895507812,17.444326400756836,8296.475066322688,10132.11978120494,0.6884,duda,2026-09-17T01:40:17
val|missing|20240520_070507|lw/cs|16.967|7072,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,missing,lw/cs,,16.966604232788086,17.301198959350586,7072.3147363498365,8454.836571002306,0.6882,duda,2026-09-17T01:40:22
val|missing|20240223_164309|lw/cs|22.791|9624,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240223_164309.wav,missing,lw/cs,,22.790508270263672,23.0543212890625,9623.600487820257,11448.31042058622,0.6855,duda,2026-09-17T01:40:24
train|missing|20240219_075843|lw/cs|9.397|8265,1,train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240219_075843.wav,missing,lw/cs,,9.396586418151855,9.60837173461914,8265.306487131244,9441.848347253896,0.6844,duda,2026-09-17T01:40:25
train|missing|20240411_104257|lw/cs|0.533|9845,1,train,/home/fcandia/tesis-primate/data/raw/large_headed_capuchin__SM/20240411_104257.wav,missing,lw/cs,,0.5333956480026245,0.942969024181366,9844.634794738622,12979.568009633833,0.6841,duda,2026-09-17T01:40:28
val|missing|20240405_065325|lw/cs|18.733|6906,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065325.wav,missing,lw/cs,,18.73291778564453,19.081859588623047,6906.489656028051,8783.295914005656,0.6825,si,2026-09-17T01:40:36
val|missing|20240417_072834|lw/cs|11.072|7830,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072834.wav,missing,lw/cs,,11.072239875793455,11.551949501037598,7830.030365108479,9838.20392588971,0.6824,si,2026-09-17T01:40:38
train|missing|20240611_070923|lw/cs|29.462|9083,1,train,/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070923.wav,missing,lw/cs,,29.46219253540039,29.766977310180664,9082.761822071854,10148.744282160837,0.6795,duda,2026-09-17T01:41:27
val|missing|20240411_105203|lw/cs|4.05|9477,1,val,/home/fcandia/tesis-primate/data/raw/large_headed_capuchin__SM/20240411_105203.wav,missing,lw/cs,,4.050002574920654,4.613851547241211,9477.364392753316,11405.12562229864,0.6787,duda,2026-09-17T01:41:36
val|missing|20240214_101505|lw/cs|8.126|9198,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240214_101505.wav,missing,lw/cs,,8.126145362854004,8.45986270904541,9198.347290412035,11177.74961302374,0.678,si,2026-09-17T01:41:39
train|missing|20240528_081444|lw/cs|0.682|7580,1,train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240528_081444.wav,missing,lw/cs,,0.6818609833717346,1.010934352874756,7579.619962559092,8894.824782523016,0.6778,si,2026-09-17T01:41:42
train|missing|20240223_165342|lw/cs|0.0|9160,1,train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240223_165342.wav,missing,lw/cs,,0.0,0.3919383287429809,9160.3976398422,11021.944989998285,0.677,si,2026-09-17T01:41:43
train|missing|20240214_101857|lw/cs|17.97|7409,1,train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240214_101857.wav,missing,lw/cs,,17.97039794921875,18.19807243347168,7409.213595186281,7983.963715907779,0.6767,si,2026-09-17T01:41:53
val|missing|20240405_065325|lw/cs|10.908|8774,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065325.wav,missing,lw/cs,,10.907926559448242,11.289358139038086,8773.580721248329,10157.616949611043,0.6756,si,2026-09-17T01:41:56
val|missing|20240217_093000|lw/cs|10.556|6959,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240217_093000.wav,missing,lw/cs,,10.556282997131348,10.794659614562988,6958.976686179416,9168.403201834157,0.6755,si,2026-09-17T01:41:58
train|missing|20240223_165451|lw/cs|51.782|8964,1,train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240223_165451.wav,missing,lw/cs,,51.78238677978516,52.173946380615234,8964.068581634925,10195.558997871323,0.6751,si,2026-09-17T01:41:59
train|missing|20240217_092428|lw/cs|21.884|7378,1,train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240217_092428.wav,missing,lw/cs,,21.884183883666992,22.235483169555664,7378.017177987026,9187.475727367875,0.6732,duda,2026-09-17T01:42:16
train|missing|20240528_081940|lw/cs|18.962|6545,1,train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240528_081940.wav,missing,lw/cs,,18.962411880493164,19.19934463500977,6545.37682558621,7561.485012754542,0.6728,si,2026-09-17T01:42:21
test|missing|20240611_071211|lw/cs|8.573|6502,1,test,/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_071211.wav,missing,lw/cs,,8.572877883911133,8.983328819274902,6501.5471077323855,7687.716234077728,0.672,si,2026-09-17T01:42:23
val|missing|20240417_072834|lw/cs|12.101|8066,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072834.wav,missing,lw/cs,,12.101129531860352,12.581478118896484,8066.482160696159,10167.358478583375,0.671,si,2026-09-17T01:42:25
train|missing|20240528_081444|lw/cs|0.008|9736,1,train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240528_081444.wav,missing,lw/cs,,0.0079421550035476,0.4052687287330627,9736.435584655848,11763.26852907417,0.6703,si,2026-09-17T01:42:27
val|missing|20240417_073956|lw/cs|16.502|6160,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_073956.wav,missing,lw/cs,,16.50234031677246,16.776174545288086,6160.399828088766,9418.572408031068,0.6678,duda,2026-09-17T01:42:30
val|missing|20240417_072834|lw/cs|11.618|7879,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072834.wav,missing,lw/cs,,11.617827415466309,12.027931213378906,7878.517499188111,9558.04748614151,0.6676,si,2026-09-17T01:42:32
val|missing|20240129_123707|lw/cs|0.0|7804,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240129_123707.wav,missing,lw/cs,,0.0004758015275001,0.2270863205194473,7803.638742478967,10393.6664156556,0.6672,si,2026-09-17T01:42:34
val|missing|20240223_164309|lw/cs|22.334|9495,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240223_164309.wav,missing,lw/cs,,22.33407020568848,22.593231201171875,9495.23080655625,11647.136764822282,0.6668,duda,2026-09-17T01:42:37
test|missing|20240417_072715|lw/cs|25.3|8592,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072715.wav,missing,lw/cs,,25.29989242553711,25.82404327392578,8592.230393979962,10012.709158644911,0.6621,duda,2026-09-17T01:42:40
test|missing|20240611_071211|lw/cs|23.965|6926,1,test,/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_071211.wav,missing,lw/cs,,23.96475410461425,24.45162773132324,6926.124916768691,8293.960379373062,0.6621,si,2026-09-17T01:42:43
test|missing|20240417_072715|lw/cs|23.914|7849,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072715.wav,missing,lw/cs,,23.91382598876953,24.4058837890625,7848.593256474158,10070.75997528587,0.6598,si,2026-09-17T01:42:46
val|missing|20250113_093520|lw/cs|7.041|5934,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20250113_093520.wav,missing,lw/cs,,7.041248321533203,7.437008857727051,5934.218807392174,7851.930186732451,0.659,si,2026-09-17T01:42:48
test|missing|20240405_065156|lw/cs|28.392|8612,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065156.wav,missing,lw/cs,,28.391502380371094,28.6809139251709,8611.587408084728,10361.15138034438,0.6589,duda,2026-09-17T01:42:50
val|missing|20240621_151258|lw/cs|9.658|9117,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240621_151258.wav,missing,lw/cs,,9.657944679260254,10.153759956359863,9117.262352133172,10756.930405574813,0.6579,duda,2026-09-17T01:42:53
val|missing|20240405_065325|lw/cs|17.369|7335,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065325.wav,missing,lw/cs,,17.368677139282227,17.70448875427246,7335.253394060668,8622.47680768481,0.6553,si,2026-09-17T01:42:59
val|missing|20240520_070613|lw/cs|2.384|7065,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070613.wav,missing,lw/cs,,2.383708000183105,2.7677788734436035,7064.566076323952,8556.220489993737,0.6519,si,2026-09-17T01:43:09
val|missing|20240405_065325|lw/cs|29.947|7538,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065325.wav,missing,lw/cs,,29.947397232055664,30.33771133422852,7538.435143782007,10299.702916250688,0.651,si,2026-09-17T01:43:11
test|missing|20240405_065156|lw/cs|1.354|7691,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065156.wav,missing,lw/cs,,1.353773832321167,1.7659878730773926,7690.849035200933,9673.813471638015,0.651,si,2026-09-17T01:43:19
val|missing|20240219_080515|lw/cs|35.174|7025,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240219_080515.wav,missing,lw/cs,,35.17387390136719,35.50947570800781,7024.648409485713,10176.469777127131,0.6479,si,2026-09-17T01:43:21
test|missing|20240417_072715|lw/cs|23.381|8021,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072715.wav,missing,lw/cs,,23.38127326965332,23.86454963684082,8020.672016575629,9827.935667528423,0.6455,si,2026-09-17T01:43:22
test|missing|20240405_065156|lw/cs|29.634|8150,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065156.wav,missing,lw/cs,,29.633888244628903,29.93900680541992,8150.410074609204,9333.750035635325,0.6441,si,2026-09-17T01:43:23
test|missing|20240417_073338|lw/cs|13.929|8436,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_073338.wav,missing,lw/cs,,13.928718566894531,14.150239944458008,8435.58022833563,10276.559305767469,0.6436,duda,2026-09-17T01:43:25
test|missing|20240405_065156|lw/cs|29.185|8062,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065156.wav,missing,lw/cs,,29.18541145324707,29.51484680175781,8061.610841585628,9887.113999783314,0.6432,si,2026-09-17T01:43:28
val|missing|20240621_151258|lw/cs|10.203|9063,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240621_151258.wav,missing,lw/cs,,10.203262329101562,10.499099731445312,9063.478147311938,10860.449855943014,0.6423,duda,2026-09-17T01:43:32
val|missing|20240429_104519|lw/cs|17.647|7314,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240429_104519.wav,missing,lw/cs,,17.647483825683594,17.999088287353516,7314.405051346949,10957.32603000754,0.6369,duda,2026-09-17T01:43:36
val|missing|20240219_080515|lw/cs|10.506|7866,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240219_080515.wav,missing,lw/cs,,10.505903244018556,10.811076164245604,7866.406449314211,9263.480232858285,0.6368,duda,2026-09-17T01:43:40
val|missing|20240417_072834|lw/cs|26.162|8704,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072834.wav,missing,lw/cs,,26.16154670715332,26.45476150512696,8704.048142597721,10523.06443715239,0.6348,duda,2026-09-17T01:43:42
test|missing|20240405_065156|lw/cs|0.002|7684,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065156.wav,missing,lw/cs,,0.001666635274887,0.412024974822998,7684.2780480834,9883.9090335728,0.6346,si,2026-09-17T01:43:44
val|missing|20240405_065325|lw/cs|12.368|7847,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065325.wav,missing,lw/cs,,12.367849349975586,12.594114303588867,7847.4923552503105,9031.784930113115,0.633,si,2026-09-17T01:43:48
val|missing|20240219_080515|lw/cs|4.465|7835,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240219_080515.wav,missing,lw/cs,,4.465150356292725,4.831404685974121,7835.39354819897,9690.125142069322,0.6303,si,2026-09-17T01:43:50
test|missing|20250113_093935|lw/cs|4.24|8148,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20250113_093935.wav,missing,lw/cs,,4.239600658416748,4.50384521484375,8148.406940795062,9625.753054587129,0.6297,duda,2026-09-17T01:43:56
test|missing|20240429_104638|lw/cs|16.031|8896,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240429_104638.wav,missing,lw/cs,,16.03083610534668,16.438451766967773,8896.395669882344,10796.357496432584,0.6279,duda,2026-09-17T01:43:57
val|missing|20240417_074154|lw/cs|26.915|8365,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_074154.wav,missing,lw/cs,,26.9145736694336,27.25123405456543,8365.485250936206,9784.05281708326,0.6204,si,2026-09-17T01:43:59
val|missing|20240621_151258|lw/cs|27.002|9490,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240621_151258.wav,missing,lw/cs,,27.00240135192871,27.32578468322754,9490.247908602289,11037.39132913556,0.6162,duda,2026-09-17T01:44:01
val|missing|20240217_092638|lw/cs|7.62|7444,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240217_092638.wav,missing,lw/cs,,7.619651794433594,7.952336311340332,7443.621149519368,11033.86224925048,0.6145,si,2026-09-17T01:44:08
test|missing|20240905_080530|lw/cs|16.513|8798,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240905_080530.wav,missing,lw/cs,,16.512542724609375,17.129013061523438,8798.402445735417,12180.70866262423,0.6133,duda,2026-09-17T01:44:26
val|missing|20240219_080108|lw/cs|45.351|7241,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240219_080108.wav,missing,lw/cs,,45.35050582885742,45.92013549804688,7241.384588319573,9583.851451863651,0.6126,si,2026-09-17T01:44:32
test|missing|20240611_070823|lw/cs|18.019|8434,1,test,/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070823.wav,missing,lw/cs,,18.01858329772949,18.58007049560547,8433.57633833119,9557.984274255574,0.6105,duda,2026-09-17T01:44:34
test|missing|20240621_151822|lw/cs|11.806|9365,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240621_151822.wav,missing,lw/cs,,11.805604934692385,12.218695640563965,9364.888395595231,10921.977195216125,0.6091,duda,2026-09-17T01:44:37
val|missing|20240405_065325|lw/cs|14.379|8522,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065325.wav,missing,lw/cs,,14.378658294677734,14.647537231445312,8521.929798367612,9807.029879942653,0.6074,duda,2026-09-17T01:44:39
val|missing|20240207_064511|lw/cs|10.836|8809,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240207_064511.wav,missing,lw/cs,,10.83642864227295,11.180705070495604,8809.010279966267,11487.38780200226,0.6073,si,2026-09-17T01:44:46
val|missing|20240223_164309|lw/cs|23.246|9443,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240223_164309.wav,missing,lw/cs,,23.246427536010746,23.52459526062012,9442.623327746182,10985.612884236554,0.6057,si,2026-09-17T01:44:56
test|missing|20240417_072715|lw/cs|16.242|7950,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072715.wav,missing,lw/cs,,16.24245834350586,16.477205276489258,7950.282580450809,9268.720812732276,0.6036,duda,2026-09-17T01:44:59
val|missing|20240520_070507|lw/cs|17.436|6990,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,missing,lw/cs,,17.435522079467773,17.71462059020996,6989.641435597051,8164.939989734488,0.6013,duda,2026-09-17T01:45:01
test|missing|20240119_160049|lw/cs|10.536|7500,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240119_160049.wav,missing,lw/cs,,10.536145210266112,10.80981731414795,7500.425967841671,8681.118454267245,0.5993,si,2026-09-17T01:45:03
val|missing|20240611_070514|lw/cs|0.629|6179,1,val,/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070514.wav,missing,lw/cs,,0.6286452412605286,0.9950847029685974,6179.202745893889,6968.9273632603445,0.5976,duda,2026-09-17T01:45:05
val|missing|20240217_092638|lw/cs|40.529|7339,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240217_092638.wav,missing,lw/cs,,40.528621673583984,40.82698822021485,7339.14454806786,11330.353107382083,0.597,si,2026-09-17T01:45:07
val|missing|20240417_072834|lw/cs|25.579|8696,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072834.wav,missing,lw/cs,,25.578834533691406,25.93233108520508,8695.504464254156,10652.572553271157,0.593,si,2026-09-17T01:45:09
test|missing|20240417_072715|lw/cs|28.947|8203,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_072715.wav,missing,lw/cs,,28.947025299072266,29.17332649230957,8203.446528309096,9548.49006049688,0.5918,duda,2026-09-17T01:45:11
test|missing|20240621_151822|lw/cs|12.292|9112,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240621_151822.wav,missing,lw/cs,,12.291765213012695,12.772113800048828,9111.813186471983,10924.97594208456,0.5892,duda,2026-09-17T01:45:16
test|missing|20240611_070122|lw/cs|16.106|7341,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240611_070122.wav,missing,lw/cs,,16.105653762817383,16.32738494873047,7340.847210743192,8052.144182692445,0.5882,duda,2026-09-17T01:45:18
val|missing|20240621_151709|lw/cs|24.442|8784,1,val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240621_151709.wav,missing,lw/cs,,24.441993713378903,25.02014541625977,8784.219277950177,10555.69475070546,0.5864,duda,2026-09-17T01:45:21
test|missing|20240405_065156|lw/cs|0.789|7605,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065156.wav,missing,lw/cs,,0.7894505262374878,1.3602906465530396,7605.294150106188,10237.380336456234,0.5765,si,2026-09-17T01:45:23
test|missing|20250113_093935|lw/cs|0.0|7200,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20250113_093935.wav,missing,lw/cs,,0.0,0.2593051493167877,7200.158691723236,9038.00971871636,0.5731,si,2026-09-17T01:45:25
test|missing|20240621_151822|lw/cs|23.165|8870,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240621_151822.wav,missing,lw/cs,,23.165245056152344,23.691686630249023,8870.370294128108,10465.132687418178,0.5719,duda,2026-09-17T01:45:28
test|missing|20240210_121015|lw/cs|6.655|8901,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240210_121015.wav,missing,lw/cs,,6.655117034912109,6.932748794555664,8900.906748011625,10417.068359104169,0.5684,si,2026-09-17T01:45:30
test|missing|20240417_073338|lw/cs|13.5|8774,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240417_073338.wav,missing,lw/cs,,13.5,13.699188232421877,8773.683856354386,10844.738373582308,0.5649,duda,2026-09-17T01:45:32
test|missing|20240210_114710|lw/cs|0.691|7815,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240210_114710.wav,missing,lw/cs,,0.6905872821807861,1.1581624746322632,7815.330465289403,10212.605877152831,0.5633,si,2026-09-17T01:45:33
test|missing|20240119_160049|lw/cs|13.117|5777,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240119_160049.wav,missing,lw/cs,,13.116806030273438,13.348902702331545,5777.063972296628,7609.060059971344,0.5488,si,2026-09-17T01:45:37
test|missing|20240505_060435|lw/cs|21.745|7644,1,test,/home/fcandia/tesis-primate/data/raw/toppins_titi_monkey__PT/20240505_060435.wav,missing,lw/cs,,21.74532699584961,22.289257049560547,7644.327564667114,9877.434658417546,0.548,si,2026-09-17T01:45:39
test|missing|20240611_071211|lw/cs|14.668|7708,1,test,/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_071211.wav,missing,lw/cs,,14.668310165405272,15.08745288848877,7707.815405505725,8706.830133416544,0.5438,duda,2026-09-17T01:45:48
test|missing|20240406_065029|lw/cs|5.155|7449,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240406_065029.wav,missing,lw/cs,,5.1549458503723145,5.417337894439697,7448.947261666051,9055.553696146928,0.5394,duda,2026-09-17T01:45:52
test|missing|20240210_121015|lw/cs|6.219|8913,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240210_121015.wav,missing,lw/cs,,6.2194108963012695,6.500174045562744,8912.742623773733,10456.143923410838,0.5358,si,2026-09-17T01:45:54
test|missing|20240219_081002|lw/cs|23.541|9048,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240219_081002.wav,missing,lw/cs,,23.54119682312012,23.995304107666016,9048.128237202403,11773.482135499671,0.524,si,2026-09-17T01:45:56
test|missing|20240405_065156|lw/cs|8.801|7597,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240405_065156.wav,missing,lw/cs,,8.800827026367188,8.990530967712402,7597.285114597297,8464.793390180765,0.5238,si,2026-09-17T01:45:58
test|missing|20240210_114710|lw/cs|5.784|9168,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240210_114710.wav,missing,lw/cs,,5.783979415893555,5.997411727905273,9168.04442335624,11681.404932113075,0.5226,si,2026-09-17T01:46:00
test|missing|20250113_093935|lw/cs|0.8|7706,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20250113_093935.wav,missing,lw/cs,,0.800070583820343,1.1430039405822754,7705.891725647884,9497.06965046882,0.5198,si,2026-09-17T01:46:02
test|missing|20240210_114710|lw/cs|7.041|7386,1,test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240210_114710.wav,missing,lw/cs,,7.041147708892822,7.310967445373535,7385.573739159898,9692.88075828002,0.5175,si,2026-09-17T01:46:06
train|missing|20250108_195047|aa/gc|16.006|85,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20250108_195047.wav,missing,aa/gc,,16.006093978881836,16.10230827331543,84.86937273838433,2917.5314280225784,0.8257,si,2026-09-17T01:52:06
train|missing|20240202_192418|aa/gc|13.033|169,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20240202_192418.wav,missing,aa/gc,,13.033366203308104,13.12169075012207,168.82465829787677,2508.0971305500743,0.813,si,2026-09-17T01:52:10
train|missing|20241027_201725|aa/gc|5.809|286,1,train,/home/fcandia/tesis-primate/data/raw/night_monkey__AA/20241027_201725.wav,missing,aa/gc,,5.809070587158203,5.902673721313477,286.0811263631198,3369.438285387393,0.7838,si,2026-09-17T01:52:13
